union_code,union_name,upazila_name,district_name,division_name,population,population_underserved,cells_no_road_connection,pct_underserved
uni_557734030,Debiganj Pourasabha (Municipality),Debiganj,Panchagarh,Rangpur,27376.78985,0.0,0,0.0
uni_557725712,Sakoa,Boda,Panchagarh,Rangpur,14631.93931,0.0,0,0.0
uni_557725612,Panchpir,Boda,Panchagarh,Rangpur,19086.89333,0.0,0,0.0
uni_557725520,Maydandighi,Boda,Panchagarh,Rangpur,20422.64379,0.0,0,0.0
uni_557725511,Mareya Bamanhat,Boda,Panchagarh,Rangpur,16484.42677,0.0,0,0.0
uni_557725444,Kajaldighi Kaliganj,Boda,Panchagarh,Rangpur,26729.40736,0.0,0,0.0
uni_557725410,Jhalai Shalshiri,Boda,Panchagarh,Rangpur,15031.06028,0.0,0,0.0
uni_557725178,Chandanbari,Boda,Panchagarh,Rangpur,17303.04047,0.0,0,0.0
uni_557725160,Boda,Boda,Panchagarh,Rangpur,7954.67167,0.0,0,0.0
uni_557725151,Benghari Banagram,Boda,Panchagarh,Rangpur,21909.62198,0.0,0,0.0
uni_557734609,Pamuli,Debiganj,Panchagarh,Rangpur,14957.64538,0.0,0,0.0
uni_557734718,Sonahar Mallikadaha,Debiganj,Panchagarh,Rangpur,24800.47262,0.0,0,0.0
uni_557790211,Debnagar,Tentulia,Panchagarh,Rangpur,26547.55456,0.0,0,0.0
uni_557734727,Sundardighi,Debiganj,Panchagarh,Rangpur,17582.7118,0.0,0,0.0
uni_557790160,Buraburi,Tentulia,Panchagarh,Rangpur,17563.58043,0.0,0,0.0
uni_557790151,Bhajanpur,Tentulia,Panchagarh,Rangpur,14219.48901,0.0,0,0.0
uni_557790142,Banglabandha,Tentulia,Panchagarh,Rangpur,16132.66903,0.0,0,0.0
uni_557773712,Satmera,Panchagarh Sadar,Panchagarh,Rangpur,41184.66927,0.0,0,0.0
uni_557773612,Panchagarh,Panchagarh Sadar,Panchagarh,Rangpur,39335.29202,0.0,0,0.0
uni_557773512,Magura,Panchagarh Sadar,Panchagarh,Rangpur,11384.67997,0.0,0,0.0
uni_557773445,Kamat Kajaldighi,Panchagarh Sadar,Panchagarh,Rangpur,26781.11119,0.0,0,0.0
uni_557773353,Haribhasa,Panchagarh Sadar,Panchagarh,Rangpur,41827.20077,0.0,0,0.0
uni_557773344,Hafizabad,Panchagarh Sadar,Panchagarh,Rangpur,28467.381849999998,0.0,0,0.0
uni_557773310,Garinabari,Panchagarh Sadar,Panchagarh,Rangpur,14597.1449,0.0,0,0.0
uni_557773210,Dhakkamara,Panchagarh Sadar,Panchagarh,Rangpur,30247.5002,0.0,0,0.0
uni_557773176,Chaklahat,Panchagarh Sadar,Panchagarh,Rangpur,49749.87391,0.0,0,0.0
uni_557773109,Amarkhana,Panchagarh Sadar,Panchagarh,Rangpur,32156.93567,0.0,0,0.0
uni_557773050,Panchagarh Pourasabha (Municipality),Panchagarh Sadar,Panchagarh,Rangpur,73941.10975999999,0.0,0,0.0
uni_557734745,Tepriganj,Debiganj,Panchagarh,Rangpur,32441.45405,0.0,0,0.0
uni_603671109,Adaoir,Madhabpur,Habiganj,Sylhet,12615.499530000001,0.0,0,0.0
uni_603671118,Andiura,Madhabpur,Habiganj,Sylhet,22442.21719,0.0,0,0.0
uni_603671144,Baghasura,Madhabpur,Habiganj,Sylhet,38290.67175,0.0,0,0.0
uni_609117442,Kurar Bazar,Beanibazar,Sylhet,Sylhet,10767.59771,0.0,0,0.0
uni_609120019,Bishwanath Pourasabha (Municipality),Bishwanath,Sylhet,Sylhet,53269.66206,0.0,0,0.0
uni_609117745,Tilpara,Beanibazar,Sylhet,Sylhet,25794.95958,0.0,0,0.0
uni_609117711,Sheola,Beanibazar,Sylhet,Sylhet,32180.49008,0.0,0,0.0
uni_609117528,Muria,Beanibazar,Sylhet,Sylhet,43806.29791,0.0,0,0.0
uni_609117519,Mollapur,Beanibazar,Sylhet,Sylhet,12923.41044,0.0,0,0.0
uni_609117510,Mathiura,Beanibazar,Sylhet,Sylhet,12857.72244,0.0,0,0.0
uni_609117476,Lauta,Beanibazar,Sylhet,Sylhet,30747.03373,0.0,0,0.0
uni_609117210,Dubag,Beanibazar,Sylhet,Sylhet,29710.34464,0.0,0,0.0
uni_603671153,Bahara,Madhabpur,Habiganj,Sylhet,29592.04095,0.0,0,0.0
uni_609117176,Charkhai,Beanibazar,Sylhet,Sylhet,41678.841889999996,0.0,0,0.0
uni_609117109,Alinagar,Beanibazar,Sylhet,Sylhet,24792.52155,0.0,0,0.0
uni_609117016,Beanibazar Pourasabha (Municipality),Beanibazar,Sylhet,Sylhet,43809.58573,0.0,0,0.0
uni_609108625,Purba Pailanpur,Balaganj,Sylhet,Sylhet,18555.16678,0.0,0,0.0
uni_609108616,Purba Gouripur,Balaganj,Sylhet,Sylhet,21661.72711,0.0,0,0.0
uni_609108607,Pashchim Gouripur,Balaganj,Sylhet,Sylhet,21872.775466,0.0,0,0.0
uni_609108210,Dewan Bazar,Balaganj,Sylhet,Sylhet,37073.891514,0.0,0,0.0
uni_609120109,Alangkari,Bishwanath,Sylhet,Sylhet,18711.46699,0.0,0,0.0
uni_609120143,Bishwanath,Bishwanath,Sylhet,Sylhet,21156.54152,0.0,0,0.0
uni_609120210,Dashghar,Bishwanath,Sylhet,Sylhet,27308.28604,0.0,0,0.0
uni_609120219,Daulatpur,Bishwanath,Sylhet,Sylhet,34731.18191,0.0,0,0.0
uni_609131451,Kuchai,Dakkhin Surma,Sylhet,Sylhet,34142.9636,0.0,0,0.0
uni_609131442,Kamal Bazar,Dakkhin Surma,Sylhet,Sylhet,11144.3191,0.0,0,0.0
uni_609131408,Jalalpur,Dakkhin Surma,Sylhet,Sylhet,36412.76632,0.0,0,0.0
uni_609131209,Daudpur,Dakkhin Surma,Sylhet,Sylhet,30132.09301,0.0,0,0.0
uni_609131142,Baraikandi,Dakkhin Surma,Sylhet,Sylhet,39759.1473,0.0,0,0.0
uni_609127774,Uttar Ranikhai,Companiganj,Sylhet,Sylhet,35060.693400000004,0.0,0,0.0
uni_609127740,Telikhal,Companiganj,Sylhet,Sylhet,26538.41035,0.0,0,0.0
uni_609127392,Islampur Purba,Companiganj,Sylhet,Sylhet,52590.26515,0.0,0,0.0
uni_609127383,Islampur Pashchim,Companiganj,Sylhet,Sylhet,37781.90711,0.0,0,0.0
uni_609127374,Ichhakalas,Companiganj,Sylhet,Sylhet,43051.06165,0.0,0,0.0
uni_609127208,Dakkhin Ranikhai,Companiganj,Sylhet,Sylhet,33990.32571,0.0,0,0.0
uni_609120677,Rampasha,Bishwanath,Sylhet,Sylhet,23731.27014,0.0,0,0.0
uni_609120478,Lamakazi,Bishwanath,Sylhet,Sylhet,31560.63326,0.0,0,0.0
uni_609120444,Khajanchi,Bishwanath,Sylhet,Sylhet,45880.33748,0.0,0,0.0
uni_609120228,Deokalas,Bishwanath,Sylhet,Sylhet,26503.64964,0.0,0,0.0
uni_609108151,Boaljur,Balaganj,Sylhet,Sylhet,16906.63807,0.0,0,0.0
uni_609108142,Balaganj,Balaganj,Sylhet,Sylhet,31471.38673,0.0,0,0.0
uni_609092783,Uttar Sreepur,Tahirpur,Sunamganj,Sylhet,67465.4680297,0.0,0,0.0
uni_609087633,Purba Birgaon,Shantiganj,Sunamganj,Sylhet,15350.05141,0.0,0,0.0
uni_609087615,Pashchim Pagla,Shantiganj,Sunamganj,Sylhet,22159.92606,0.0,0,0.0
uni_609087606,Pashchim Birgaon,Shantiganj,Sunamganj,Sylhet,22502.74212,0.0,0,0.0
uni_609087407,Joykalas,Shantiganj,Sunamganj,Sylhet,40187.494,0.0,0,0.0
uni_609087208,Dargapasha,Shantiganj,Sunamganj,Sylhet,27861.04096,0.0,0,0.0
uni_609086706,Shalla,Shalla,Sunamganj,Sylhet,26370.858314,0.0,0,0.0
uni_609086143,Bahara,Shalla,Sunamganj,Sylhet,35406.398221,0.0,0,0.0
uni_609086109,Atgaon,Shalla,Sunamganj,Sylhet,28392.624053,0.0,0,0.0
uni_609063778,Uttar Bangshikunda,Madhyanagar,Sunamganj,Sylhet,25900.5856537,0.0,0,0.0
uni_609063509,Madhyanagar,Madhyanagar,Sunamganj,Sylhet,28796.504565,0.0,0,0.0
uni_609063209,Dakkhin Bangshikunda,Madhyanagar,Sunamganj,Sylhet,29098.13834,0.0,0,0.0
uni_609063175,Chamardani,Madhyanagar,Sunamganj,Sylhet,37985.82103,0.0,0,0.0
uni_609050807,Vimkhali,Jamalganj,Sunamganj,Sylhet,20782.93059,0.0,0,0.0
uni_609050707,Sachna Bazar,Jamalganj,Sunamganj,Sylhet,20097.70387,0.0,0,0.0
uni_609050417,Jamalganj Uttar,Jamalganj,Sunamganj,Sylhet,15751.5434404,0.0,0,0.0
uni_609050408,Jamalganj Sadar,Jamalganj,Sunamganj,Sylhet,16566.69715,0.0,0,0.0
uni_609087624,Patharia,Shantiganj,Sunamganj,Sylhet,32476.16127,0.0,0,0.0
uni_609087642,Purba Pagla,Shantiganj,Sunamganj,Sylhet,44862.97967,0.0,0,0.0
uni_609092774,Uttar Baradal,Tahirpur,Sunamganj,Sylhet,39006.66103,0.0,0,0.0
uni_609087710,Shimulbank,Shantiganj,Sunamganj,Sylhet,20170.49931,0.0,0,0.0
uni_609092740,Tahirpur,Tahirpur,Sunamganj,Sylhet,32578.42981,0.0,0,0.0
uni_609092219,Dakkhin Sreepur,Tahirpur,Sunamganj,Sylhet,27309.7099844,0.0,0,0.0
uni_609092210,Dakkhin Baradal,Tahirpur,Sunamganj,Sylhet,22500.17564,0.0,0,0.0
uni_609092151,Balijuri,Tahirpur,Sunamganj,Sylhet,18275.82069,0.0,0,0.0
uni_609092142,Badaghat,Tahirpur,Sunamganj,Sylhet,49267.27263,0.0,0,0.0
uni_609089711,Surma,Sunamganj Sadar,Sunamganj,Sylhet,36417.784680000004,0.0,0,0.0
uni_609089677,Rangarchar,Sunamganj Sadar,Sunamganj,Sylhet,39290.85419,0.0,0,0.0
uni_609089519,Mollahpara,Sunamganj Sadar,Sunamganj,Sylhet,35411.26018,0.0,0,0.0
uni_609089510,Mohanpur,Sunamganj Sadar,Sunamganj,Sylhet,23726.09536,0.0,0,0.0
uni_609089476,Lakkhansree,Sunamganj Sadar,Sunamganj,Sylhet,37478.31766,0.0,0,0.0
uni_609089450,Kurbannagar,Sunamganj Sadar,Sunamganj,Sylhet,29060.51008,0.0,0,0.0
uni_609089441,Kathair,Sunamganj Sadar,Sunamganj,Sylhet,19552.83158,0.0,0,0.0
uni_609089407,Jahangirnagar,Sunamganj Sadar,Sunamganj,Sylhet,21660.52904,0.0,0,0.0
uni_609089307,Gourarang,Sunamganj Sadar,Sunamganj,Sylhet,55883.13021,0.0,0,0.0
uni_609089060,Sunamganj Pourasabha (Municipality),Sunamganj Sadar,Sunamganj,Sylhet,73721.7326,0.0,0,0.0
uni_609131477,Lalabazar,Dakkhin Surma,Sylhet,Sylhet,28242.80291,0.0,0,0.0
uni_609131511,Moglabazar,Dakkhin Surma,Sylhet,Sylhet,39626.54318,0.0,0,0.0
uni_609131520,Mollargaon,Dakkhin Surma,Sylhet,Sylhet,19840.1787,0.0,0,0.0
uni_609162340,Hatkhola,Sylhet Sadar,Sylhet,Sylhet,41362.8617,0.0,0,0.0
uni_609160775,Umarpur,Osmaninagar,Sylhet,Sylhet,29265.95973,0.0,0,0.0
uni_609160741,Tajpur,Osmaninagar,Sylhet,Sylhet,25638.25169,0.0,0,0.0
uni_609160707,Sadipur,Osmaninagar,Sylhet,Sylhet,58593.51835,0.0,0,0.0
uni_609160607,Pashchim Pailanpur,Osmaninagar,Sylhet,Sylhet,24111.81542,0.0,0,0.0
uni_609160309,Goala Bazar,Osmaninagar,Sylhet,Sylhet,23481.7664,0.0,0,0.0
uni_609160209,Dayamir,Osmaninagar,Sylhet,Sylhet,34777.19442,0.0,0,0.0
uni_609160142,Burunga Bazar,Osmaninagar,Sylhet,Sylhet,21801.55831,0.0,0,0.0
uni_609159711,Satbank,Kanaighat,Sylhet,Sylhet,12886.78699,0.0,0,0.0
uni_609159677,Rajaganj,Kanaighat,Sylhet,Sylhet,44892.82325,0.0,0,0.0
uni_609159626,Purba Lakkhiprasad,Kanaighat,Sylhet,Sylhet,53054.15503,0.0,0,0.0
uni_609159617,Purba Dighirpar,Kanaighat,Sylhet,Sylhet,28911.92039,0.0,0,0.0
uni_609159608,Pashchim Lakkhiprasad,Kanaighat,Sylhet,Sylhet,34497.61543,0.0,0,0.0
uni_609159442,Kanaighat,Kanaighat,Sylhet,Sylhet,18525.424610000002,0.0,0,0.0
uni_609159408,Jhingabari,Kanaighat,Sylhet,Sylhet,52923.40859,0.0,0,0.0
uni_609159209,Dakkhin Banigram,Kanaighat,Sylhet,Sylhet,38877.7069,0.0,0,0.0
uni_609160784,Usmanpur,Osmaninagar,Sylhet,Sylhet,27594.37801,0.0,0,0.0
uni_609162407,Jalalabad,Sylhet Sadar,Sylhet,Sylhet,32694.62443,0.0,0,0.0
uni_609159037,Kanaighat Pourasabha (Municipality),Kanaighat,Sylhet,Sylhet,28183.41856,0.0,0,0.0
uni_609162442,Kandigaon,Sylhet Sadar,Sylhet,Sylhet,54114.95571,0.0,0,0.0
uni_609194710,Sultanpur,Zakiganj,Sylhet,Sylhet,26909.26049,0.0,0,0.0
uni_609194511,Manikpur,Zakiganj,Sylhet,Sylhet,37204.36522,0.0,0,0.0
uni_609194460,Khalachhara,Zakiganj,Sylhet,Sylhet,23444.07699,0.0,0,0.0
uni_609194451,Kaskanakpur,Zakiganj,Sylhet,Sylhet,23393.6292,0.0,0,0.0
uni_609194442,Kajalsar,Zakiganj,Sylhet,Sylhet,36545.85099,0.0,0,0.0
uni_609194160,Birasree,Zakiganj,Sylhet,Sylhet,18889.96486,0.0,0,0.0
uni_609194151,Barathakuri,Zakiganj,Sylhet,Sylhet,18336.16934,0.0,0,0.0
uni_609194142,Barahal,Zakiganj,Sylhet,Sylhet,39201.74907,0.0,0,0.0
uni_609194075,Zakiganj Pourasabha (Municipality),Zakiganj,Sylhet,Sylhet,11735.950209999999,0.0,0,0.0
uni_609162998,Cantonment,Sylhet Sadar,Sylhet,Sylhet,11740.5484,0.0,0,0.0
uni_609162752,Tultikar,Sylhet Sadar,Sylhet,Sylhet,32606.5479,0.0,0,0.0
uni_609162743,Tuker Bazar,Sylhet Sadar,Sylhet,Sylhet,114946.18898,0.0,0,0.0
uni_609162511,Mogalgaon,Sylhet Sadar,Sylhet,Sylhet,40385.27737,0.0,0,0.0
uni_609162460,Khadimpara,Sylhet Sadar,Sylhet,Sylhet,98414.66581,0.0,0,0.0
uni_609162451,Khadimnagar,Sylhet Sadar,Sylhet,Sylhet,145699.61777,0.0,0,0.0
uni_609159142,Bara Chatul,Kanaighat,Sylhet,Sylhet,28402.17569,0.0,0,0.0
uni_609153543,Nijpat,Jaintapur,Sylhet,Sylhet,40631.582519999996,0.0,0,0.0
uni_609131711,Silam,Dakkhin Surma,Sylhet,Sylhet,43111.75579,0.0,0,0.0
uni_609138712,Sharifganj,Golapganj,Sylhet,Sylhet,19114.94434,0.0,0,0.0
uni_609138487,Lakkhipasha,Golapganj,Sylhet,Sylhet,23112.97249,0.0,0,0.0
uni_609138478,Lakkhanaband,Golapganj,Sylhet,Sylhet,34652.54335,0.0,0,0.0
uni_609138312,Golapganj,Golapganj,Sylhet,Sylhet,24607.30634,0.0,0,0.0
uni_609138278,Fulbari,Golapganj,Sylhet,Sylhet,39792.66326,0.0,0,0.0
uni_609138211,Dhaka Dakkhin,Golapganj,Sylhet,Sylhet,36630.09267,0.0,0,0.0
uni_609138160,Budhbari Bazar,Golapganj,Sylhet,Sylhet,15110.05036,0.0,0,0.0
uni_609138151,Bhadeshwar,Golapganj,Sylhet,Sylhet,38769.34965,0.0,0,0.0
uni_609138142,Bagha,Golapganj,Sylhet,Sylhet,61920.98378,0.0,0,0.0
uni_609138025,Golapganj Pourasabha (Municipality),Golapganj,Sylhet,Sylhet,62367.188,0.0,0,0.0
uni_609135781,Uttar Kushiara,Fenchuganj,Sylhet,Sylhet,22601.81089,0.0,0,0.0
uni_609135772,Uttar Fenchuganj,Fenchuganj,Sylhet,Sylhet,25887.7462,0.0,0,0.0
uni_609135507,Maijgaon,Fenchuganj,Sylhet,Sylhet,40332.6329,0.0,0,0.0
uni_609135308,Ghilachhara,Fenchuganj,Sylhet,Sylhet,54879.58905,0.0,0,0.0
uni_609135274,Fenchuganj,Fenchuganj,Sylhet,Sylhet,10055.3901,0.0,0,0.0
uni_609131745,Tetli,Dakkhin Surma,Sylhet,Sylhet,30042.1813,0.0,0,0.0
uni_609138612,Paschim Amura,Golapganj,Sylhet,Sylhet,25237.19498,0.0,0,0.0
uni_609138779,Uttar Badepasha,Golapganj,Sylhet,Sylhet,19884.50487,0.0,0,0.0
uni_609153410,Jaintapur,Jaintapur,Sylhet,Sylhet,53217.62223,0.0,0,0.0
uni_609141209,Doubari,Gowainghat,Sylhet,Sylhet,26757.34803,0.0,0,0.0
uni_609153277,Fatepur,Jaintapur,Sylhet,Sylhet,20907.16483,0.0,0,0.0
uni_609153210,Darbast,Jaintapur,Sylhet,Sylhet,73444.39624,0.0,0,0.0
uni_609153184,Chiknagul,Jaintapur,Sylhet,Sylhet,25327.07286,0.0,0,0.0
uni_609153175,Charikata,Jaintapur,Sylhet,Sylhet,36628.72425,0.0,0,0.0
uni_609141744,Towakul,Gowainghat,Sylhet,Sylhet,26650.36567,0.0,0,0.0
uni_609141677,Rustampur,Gowainghat,Sylhet,Sylhet,39824.41304,0.0,0,0.0
uni_609141645,Purba Alirgaon,Gowainghat,Sylhet,Sylhet,29237.16505,0.0,0,0.0
uni_609141618,Purba Jaflong,Gowainghat,Sylhet,Sylhet,35059.86199,0.0,0,0.0
uni_609141612,Pashchim Alirgaon,Gowainghat,Sylhet,Sylhet,25262.90014,0.0,0,0.0
uni_609141609,Pashchim Jaflong,Gowainghat,Sylhet,Sylhet,18841.33893,0.0,0,0.0
uni_609141542,Nandirgaon,Gowainghat,Sylhet,Sylhet,34438.53987,0.0,0,0.0
uni_609141511,Maddho Jaflong,Gowainghat,Sylhet,Sylhet,19493.83224,0.0,0,0.0
uni_609141475,Lengura,Gowainghat,Sylhet,Sylhet,22019.57437,0.0,0,0.0
uni_609141315,Gowainghat Sadar,Gowainghat,Sylhet,Sylhet,20508.48064,0.0,0,0.0
uni_609141276,Fatepur,Gowainghat,Sylhet,Sylhet,24910.734950000002,0.0,0,0.0
uni_609050275,Fenarbank,Jamalganj,Sunamganj,Sylhet,50061.686254,0.0,0,0.0
uni_609050142,Beheli,Jamalganj,Sunamganj,Sylhet,31992.40856,0.0,0,0.0
uni_609047710,Syedpur Shaharpara,Jagannathpur,Sunamganj,Sylhet,23158.63232,0.0,0,0.0
uni_605865151,Bhatera,Kulaura,Moulvibazar,Sylhet,22737.20299,0.0,0,0.0
uni_605865025,Kulaura Pourasabha (Municipality),Kulaura,Moulvibazar,Sylhet,27450.392,0.0,0,0.0
uni_605856711,Shamsernagar,Kamalganj,Moulvibazar,Sylhet,22022.84057,0.0,0,0.0
uni_605856677,Rahimpur,Kamalganj,Moulvibazar,Sylhet,31310.18513,0.0,0,0.0
uni_605856610,Patanushar,Kamalganj,Moulvibazar,Sylhet,23630.37656,0.0,0,0.0
uni_605856518,Munsi Bazar,Kamalganj,Moulvibazar,Sylhet,12980.6268,0.0,0,0.0
uni_605856509,Madhabpur,Kamalganj,Moulvibazar,Sylhet,31923.03347,0.0,0,0.0
uni_605856442,Kamalganj,Kamalganj,Moulvibazar,Sylhet,23488.67968,0.0,0,0.0
uni_605856375,Islampur,Kamalganj,Moulvibazar,Sylhet,29265.180966,0.0,0,0.0
uni_605856118,Alinagar,Kamalganj,Moulvibazar,Sylhet,26149.41291,0.0,0,0.0
uni_605856109,Adampur,Kamalganj,Moulvibazar,Sylhet,24079.81225,0.0,0,0.0
uni_605856015,Kamalganj Pourasabha (Municipality),Kamalganj,Moulvibazar,Sylhet,10864.73487,0.0,0,0.0
uni_605835708,Sagarnal,Juri,Moulvibazar,Sylhet,11382.63846,0.0,0,0.0
uni_605835616,Purba Juri,Juri,Moulvibazar,Sylhet,21493.435964,0.0,0,0.0
uni_605835607,Pashchim Juri,Juri,Moulvibazar,Sylhet,11693.11205,0.0,0,0.0
uni_605835408,Jayfarnagar,Juri,Moulvibazar,Sylhet,33795.269828,0.0,0,0.0
uni_605865142,Baramchal,Kulaura,Moulvibazar,Sylhet,18838.08908,0.0,0,0.0
uni_605865160,Bhukshimail,Kulaura,Moulvibazar,Sylhet,32423.549448,0.0,0,0.0
uni_605835274,Fultala,Juri,Moulvibazar,Sylhet,14398.2642,0.0,0,0.0
uni_605865169,Brahman Bazar,Kulaura,Moulvibazar,Sylhet,31897.69981,0.0,0,0.0
uni_605874311,Giasnagar,Moulvibazar Sadar,Moulvibazar,Sylhet,41721.88241,0.0,0,0.0
uni_605874244,Ekatuna,Moulvibazar Sadar,Moulvibazar,Sylhet,28600.76866,0.0,0,0.0
uni_605874177,Chandnighat,Moulvibazar Sadar,Moulvibazar,Sylhet,28134.69133,0.0,0,0.0
uni_605874118,Amtail,Moulvibazar Sadar,Moulvibazar,Sylhet,31618.864999999998,0.0,0,0.0
uni_605874109,Akhailkura,Moulvibazar Sadar,Moulvibazar,Sylhet,28456.31883,0.0,0,0.0
uni_605874050,Moulvibazar Pourasabha (Municipality),Moulvibazar Sadar,Moulvibazar,Sylhet,43539.7635,0.0,0,0.0
uni_605865748,Tilagaon,Kulaura,Moulvibazar,Sylhet,36176.29737,0.0,0,0.0
uni_605865714,Sharifpur,Kulaura,Moulvibazar,Sylhet,25262.82033,0.0,0,0.0
uni_605865680,Rautgaon,Kulaura,Moulvibazar,Sylhet,16399.376,0.0,0,0.0
uni_605865613,Pritwimpasha,Kulaura,Moulvibazar,Sylhet,24546.02747,0.0,0,0.0
uni_605865463,Kulaura,Kulaura,Moulvibazar,Sylhet,24041.946703,0.0,0,0.0
uni_605865454,Karmadha,Kulaura,Moulvibazar,Sylhet,44006.042704,0.0,0,0.0
uni_605865445,Kadipur,Kulaura,Moulvibazar,Sylhet,29518.53296,0.0,0,0.0
uni_605865411,Joychandi,Kulaura,Moulvibazar,Sylhet,30842.54944,0.0,0,0.0
uni_605865344,Hajipur,Kulaura,Moulvibazar,Sylhet,23123.44491,0.0,0,0.0
uni_605835308,Goalbari,Juri,Moulvibazar,Sylhet,25885.64263,0.0,0,0.0
uni_605814778,Uttar Shahbajpur,Baralekha,Moulvibazar,Sylhet,48459.38817,0.0,0,0.0
uni_605874453,Kanakpur,Moulvibazar Sadar,Moulvibazar,Sylhet,26002.11198,0.0,0,0.0
uni_603677463,Kurshi,Nabiganj,Habiganj,Sylhet,28947.63529,0.0,0,0.0
uni_603677445,Kaliar Bhanga,Nabiganj,Habiganj,Sylhet,24207.56736,0.0,0,0.0
uni_603677378,Inatganj,Nabiganj,Habiganj,Sylhet,27460.09984,0.0,0,0.0
uni_603677311,Gaznaipur,Nabiganj,Habiganj,Sylhet,29600.00846,0.0,0,0.0
uni_603677219,Dighalbak,Nabiganj,Habiganj,Sylhet,43608.83659,0.0,0,0.0
uni_603677210,Debpara,Nabiganj,Habiganj,Sylhet,29674.51069,0.0,0,0.0
uni_603677143,Bausa,Nabiganj,Habiganj,Sylhet,28617.15166,0.0,0,0.0
uni_603677109,Aushkandi,Nabiganj,Habiganj,Sylhet,40761.50772,0.0,0,0.0
uni_603677060,Nabiganj Pourasabha (Municipality),Nabiganj,Habiganj,Sylhet,18620.86226,0.0,0,0.0
uni_603671713,Shahjahanpur,Madhabpur,Habiganj,Sylhet,40120.67886,0.0,0,0.0
uni_603671547,Noapara,Madhabpur,Habiganj,Sylhet,54037.70106,0.0,0,0.0
uni_603671414,Jagadishpur,Madhabpur,Habiganj,Sylhet,38361.377609999996,0.0,0,0.0
uni_603671215,Dharmaghar,Madhabpur,Habiganj,Sylhet,21518.37307,0.0,0,0.0
uni_603671189,Choumuhani,Madhabpur,Habiganj,Sylhet,30655.71793,0.0,0,0.0
uni_603671180,Chhatiain,Madhabpur,Habiganj,Sylhet,25286.68434,0.0,0,0.0
uni_603671162,Bulla,Madhabpur,Habiganj,Sylhet,27571.99715,0.0,0,0.0
uni_603677454,Kargaon,Nabiganj,Habiganj,Sylhet,37631.10317,0.0,0,0.0
uni_603677547,Nabiganj,Nabiganj,Habiganj,Sylhet,10653.681690000001,0.0,0,0.0
uni_605814744,Talimpur,Baralekha,Moulvibazar,Sylhet,53878.422829,0.0,0,0.0
uni_603677614,Paniumda,Nabiganj,Habiganj,Sylhet,33313.46492,0.0,0,0.0
uni_605814710,Sujanagar,Baralekha,Moulvibazar,Sylhet,15147.190188,0.0,0,0.0
uni_605814544,Nij Bahadurpur,Baralekha,Moulvibazar,Sylhet,35371.60321,0.0,0,0.0
uni_605814237,Daser Bazar,Baralekha,Moulvibazar,Sylhet,26640.21345,0.0,0,0.0
uni_605814228,Dakkhinbhag (Uttar),Baralekha,Moulvibazar,Sylhet,24519.91034,0.0,0,0.0
uni_605814219,Dakkhinbhag (Dakkhin),Baralekha,Moulvibazar,Sylhet,18378.368438,0.0,0,0.0
uni_605814210,Dakkhin Shahbajpur,Baralekha,Moulvibazar,Sylhet,47380.9944,0.0,0,0.0
uni_605814151,Barni,Baralekha,Moulvibazar,Sylhet,18002.80245,0.0,0,0.0
uni_605814142,Baralekha,Baralekha,Moulvibazar,Sylhet,29699.71512,0.0,0,0.0
uni_605814013,Baralekha Pourasabha (Municipality),Baralekha,Moulvibazar,Sylhet,17259.89554,0.0,0,0.0
uni_603687711,Shayestaganj,Shayestaganj,Habiganj,Sylhet,14791.98479,0.0,0,0.0
uni_603687550,Nurpur,Shayestaganj,Habiganj,Sylhet,20290.5689,0.0,0,0.0
uni_603687187,Brahmandora,Shayestaganj,Habiganj,Sylhet,22467.78394,0.0,0,0.0
uni_603687080,Shayestaganj Pourasabha (Municipality),Shayestaganj,Habiganj,Sylhet,31051.4332,0.0,0,0.0
uni_603677632,Purba Barabhakair,Nabiganj,Habiganj,Sylhet,13277.12193,0.0,0,0.0
uni_603677623,Pashchim Barabhakair,Nabiganj,Habiganj,Sylhet,15702.74523,0.0,0,0.0
uni_605874444,Kamalpur,Moulvibazar Sadar,Moulvibazar,Sylhet,15946.52921,0.0,0,0.0
uni_605874462,Khalilpur,Moulvibazar Sadar,Moulvibazar,Sylhet,38270.05379,0.0,0,0.0
uni_609047676,Raniganj,Jagannathpur,Sunamganj,Sylhet,37450.33906,0.0,0,0.0
uni_609032710,Selbarash,Dharmapasha,Sunamganj,Sylhet,26077.52157,0.0,0,0.0
uni_609032609,Paikurati,Dharmapasha,Sunamganj,Sylhet,35039.85051,0.0,0,0.0
uni_609032409,Joysree,Dharmapasha,Sunamganj,Sylhet,27491.59549,0.0,0,0.0
uni_609032218,Dharmapasha,Dharmapasha,Sunamganj,Sylhet,28267.39351,0.0,0,0.0
uni_609029744,Taral,Derai,Sunamganj,Sylhet,26216.44546,0.0,0,0.0
uni_609029685,Rajanagar,Derai,Sunamganj,Sylhet,33561.32323,0.0,0,0.0
uni_609029676,Rafinagar,Derai,Sunamganj,Sylhet,23968.65893,0.0,0,0.0
uni_609029452,Kulanj,Derai,Sunamganj,Sylhet,33406.72119,0.0,0,0.0
uni_609029443,Karimpur,Derai,Sunamganj,Sylhet,38467.3507,0.0,0,0.0
uni_609029409,Jagadal,Derai,Sunamganj,Sylhet,34453.291785,0.0,0,0.0
uni_609029210,Derai Sarmangal,Derai,Sunamganj,Sylhet,16837.74926,0.0,0,0.0
uni_609029176,Charnarchar,Derai,Sunamganj,Sylhet,26305.02534,0.0,0,0.0
